timestamp,size,proto,sport,dport,ttl
1765273316.3584478,60,TCP,443,19398,115
1765273316.36019,60,TCP,443,19398,115
1765273316.3618138,60,TCP,443,19398,115
1765273316.363244,93,TCP,443,19398,115
1765273316.3645601,79,UDP,54083,53,64
1765273316.3910837,79,UDP,54083,53,64
1765273316.3934062,242,UDP,53,54083,61
1765273316.394619,125,TCP,443,19398,115
1765273316.3957288,54,TCP,19398,443,64
1765273316.3971553,66,TCP,43080,443,64
1765273316.3984773,85,TCP,443,19398,115
1765273316.3995407,93,TCP,443,19398,115
1765273316.400321,54,TCP,19398,443,64
1765273316.4010677,93,TCP,19398,443,64
1765273316.4061801,242,UDP,53,54083,59
1765273316.464087,60,TCP,443,19398,115
1765273316.533719,139,TCP,443,1270,52
1765273316.580119,54,TCP,1270,443,64
1765273316.6427364,55,TCP,48689,443,64
1765273316.704286,83,UDP,5353,5353,1
1765273316.7066185,337,UDP,5353,5353,1
1765273316.7177012,66,TCP,443,48689,115
1765273316.7200344,167,TCP,19398,443,64
1765273316.721188,1125,TCP,19398,443,64
1765273316.7864985,60,TCP,443,19398,115
1765273316.7878573,60,TCP,443,19398,115
1765273316.8228283,125,TCP,443,19398,115
1765273316.8248978,85,TCP,443,19398,115
1765273316.82636,93,TCP,443,19398,115
1765273316.827656,54,TCP,19398,443,64
1765273316.828911,93,TCP,19398,443,64
1765273316.8302755,59,TCP,18099,443,64
1765273316.8314867,385,TCP,18099,443,64
1765273316.8326046,71,TCP,18099,443,64
1765273316.8711412,60,TCP,443,18099,49
1765273316.8724654,60,TCP,443,18099,49
1765273316.873701,60,TCP,443,18099,49
1765273316.901111,60,TCP,443,19398,115
1765273317.0005605,66,TCP,57009,443,64
1765273317.054375,540,UDP,5353,5353,1
1765273317.0571342,93,UDP,5353,5353,1
1765273317.2510142,59,TCP,18099,443,64
1765273317.2525883,385,TCP,18099,443,64
1765273317.2542014,71,TCP,18099,443,64
1765273317.2659986,66,TCP,1402,443,64
1765273317.294602,60,TCP,443,18099,49
1765273317.2958307,60,TCP,443,18099,49
1765273317.2974708,60,TCP,443,18099,49
1765273317.303783,93,UDP,5353,5353,1
1765273317.406353,66,TCP,43080,443,64
1765273317.5585752,93,UDP,5353,5353,1
1765273317.6743505,1454,TCP,45724,443,64
1765273317.675675,1454,TCP,45724,443,64
1765273317.6771402,1454,TCP,45724,443,64
1765273317.6788702,1454,TCP,45724,443,64
1765273317.6804664,1454,TCP,45724,443,64
1765273317.6817126,178,TCP,45724,443,64
1765273317.6830096,93,TCP,45724,443,64
1765273317.68466,491,TCP,45724,443,64
1765273317.7214875,66,TCP,6524,80,64
1765273317.722994,66,TCP,6525,80,64
1765273317.724199,60,TCP,443,45724,52
1765273317.7252398,60,TCP,443,45724,52
1765273317.7262912,60,TCP,443,45724,52
1765273317.7271104,60,TCP,443,45724,52
1765273317.7278914,60,TCP,443,45724,52
1765273317.7289026,60,TCP,443,45724,52
1765273317.7298276,60,TCP,443,45724,52
1765273317.7307074,60,TCP,443,45724,52
1765273317.7315226,93,TCP,443,45724,52
1765273317.768437,54,TCP,45724,443,64
1765273317.7732742,256,TCP,51037,443,64
1765273317.774774,853,TCP,51037,443,64
1765273317.7758095,85,TCP,51037,443,64
1765273317.7938273,89,TCP,443,51037,53
1765273317.7951214,60,TCP,443,51037,53
1765273317.811549,605,UDP,5353,5353,1
1765273317.814671,541,UDP,5353,5353,1
1765273317.831602,59,TCP,18099,443,64
1765273317.833201,385,TCP,18099,443,64
1765273317.8343477,71,TCP,18099,443,64
1765273317.8463724,54,TCP,51037,443,64
1765273317.8751006,60,TCP,443,18099,49
1765273317.87664,60,TCP,443,18099,49
1765273317.878013,60,TCP,443,18099,49
1765273317.989263,399,TCP,443,45724,52
1765273317.9907594,361,TCP,443,45724,52
1765273317.9920192,85,TCP,443,45724,52
1765273317.9932196,54,TCP,45724,443,64
1765273317.9945536,89,TCP,45724,443,64
1765273318.0747945,60,TCP,443,45724,52
1765273318.1655202,243,TCP,443,51037,53
1765273318.1671808,154,TCP,443,51037,53
1765273318.1683857,54,TCP,51037,443,64
1765273318.254526,59,TCP,18099,443,64
1765273318.2560534,385,TCP,18099,443,64
1765273318.2573383,71,TCP,18099,443,64
1765273318.2993493,60,TCP,443,18099,49
1765273318.3010244,60,TCP,443,18099,49
1765273318.3020813,60,TCP,443,18099,49
1765273318.378615,66,TCP,21467,80,64
1765273318.6977663,66,TCP,31571,80,64
1765273318.7097135,83,UDP,5353,5353,1
1765273318.711742,337,UDP,5353,5353,1
1765273318.7248201,66,TCP,6525,80,64
1765273318.8354194,59,TCP,18099,443,64
1765273318.8366349,385,TCP,18099,443,64
1765273318.837724,71,TCP,18099,443,64
1765273318.8795147,60,TCP,443,18099,49
1765273318.8810287,60,TCP,443,18099,49
1765273319.258177,59,TCP,18099,443,64
1765273319.2595084,385,TCP,18099,443,64
1765273319.2606006,71,TCP,18099,443,64
1765273319.3019376,60,TCP,443,18099,49
1765273319.3037486,60,TCP,443,18099,49
1765273319.3053074,60,TCP,443,18099,49
1765273319.4142818,66,TCP,43080,443,64
1765273319.7120442,66,TCP,31571,80,64
1765273319.8377147,59,TCP,18099,443,64
1765273319.839375,385,TCP,18099,443,64
1765273319.840714,71,TCP,18099,443,64
1765273319.8815145,60,TCP,443,18099,49
1765273319.8830633,60,TCP,443,18099,49
1765273319.8844118,60,TCP,443,18099,49
1765273320.2730567,59,TCP,18099,443,64
1765273320.274411,385,TCP,18099,443,64
1765273320.2754717,71,TCP,18099,443,64
1765273320.31671,60,TCP,443,18099,49
1765273320.3184988,60,TCP,443,18099,49
1765273320.319726,60,TCP,443,18099,49
1765273320.6694555,86,UDP,5353,5353,1
1765273320.671658,346,UDP,5353,5353,1
1765273320.7261097,66,TCP,6525,80,64
1765273320.8531823,59,TCP,18099,443,64
1765273320.8547332,385,TCP,18099,443,64
1765273320.8558142,71,TCP,18099,443,64
1765273320.8967054,60,TCP,443,18099,49
1765273320.8981726,60,TCP,443,18099,49
1765273320.899541,60,TCP,443,18099,49
1765273321.276903,59,TCP,18099,443,64
1765273321.2783794,385,TCP,18099,443,64
1765273321.2795825,71,TCP,18099,443,64
1765273321.3212302,60,TCP,443,18099,49
1765273321.3537982,66,TCP,53583,80,64
1765273321.3879437,66,TCP,37217,80,64
1765273321.6000457,71,TCP,18099,443,64
1765273321.634551,62,TCP,80,37217,37
1765273321.6358774,54,TCP,37217,80,64
1765273321.6370745,633,TCP,37217,80,64
1765273321.638193,60,TCP,80,37217,37
1765273321.6437867,66,TCP,443,18099,49
1765273321.6782367,86,UDP,5353,5353,1
1765273321.680519,346,UDP,5353,5353,1
1765273321.7227805,66,TCP,31571,80,64
1765273321.8641713,59,TCP,18099,443,64
1765273321.8654037,385,TCP,18099,443,64
1765273321.8664658,71,TCP,18099,443,64
1765273321.8876336,60,TCP,80,37217,37
1765273321.8891964,327,TCP,80,37217,37
1765273321.8901308,54,TCP,37217,80,64
1765273321.9081783,60,TCP,443,18099,49
1765273322.135563,60,TCP,80,37217,37
1765273322.1370924,54,TCP,37217,80,64
1765273322.1472814,85,TCP,51053,443,64
1765273322.1617682,60,TCP,443,51053,53
1765273322.2898653,59,TCP,18099,443,64
1765273322.2912266,385,TCP,18099,443,64
1765273322.2928398,71,TCP,18099,443,64
1765273322.3304882,60,TCP,443,18099,49
1765273322.3319702,60,TCP,443,18099,49
1765273322.3332467,60,TCP,443,18099,49
1765273322.3576024,85,TCP,443,51053,53
1765273322.3664594,66,TCP,53583,80,64
1765273322.413576,54,TCP,51053,443,64
1765273322.6765773,1454,TCP,45724,443,64
1765273322.6778698,1454,TCP,45724,443,64
1765273322.6789687,1454,TCP,45724,443,64
1765273322.6797924,1454,TCP,45724,443,64
1765273322.6805527,1454,TCP,45724,443,64
1765273322.6812007,178,TCP,45724,443,64
1765273322.6819522,491,TCP,45724,443,64
1765273322.7203155,60,TCP,443,45724,52
1765273322.721923,60,TCP,443,45724,52
1765273322.7235298,60,TCP,443,45724,52
1765273322.7248483,60,TCP,443,45724,52
1765273322.7259998,60,TCP,443,45724,52
1765273322.7272706,60,TCP,443,45724,52
1765273322.7283356,66,TCP,32751,80,64
1765273322.7297134,83,UDP,5353,5353,1
1765273322.7306604,66,TCP,32752,80,64
1765273322.7323275,337,UDP,5353,5353,1
1765273322.8648973,59,TCP,18099,443,64
1765273322.8662467,385,TCP,18099,443,64
1765273322.8674593,71,TCP,18099,443,64
1765273322.9087214,60,TCP,443,18099,49
1765273322.9099894,60,TCP,443,18099,49
1765273323.041996,381,TCP,443,45724,52
1765273323.0434687,361,TCP,443,45724,52
1765273323.0447254,85,TCP,443,45724,52
1765273323.045679,54,TCP,45724,443,64
1765273323.0469992,89,TCP,45724,443,64
1765273323.088396,60,TCP,443,45724,52
1765273323.2857325,60,IP,0,0,1
1765273323.3032868,59,TCP,18099,443,64
1765273323.304634,385,TCP,18099,443,64
1765273323.3056073,71,TCP,18099,443,64
1765273323.3477018,60,TCP,443,18099,49
1765273323.3494244,60,TCP,443,18099,49
1765273323.3504868,60,TCP,443,18099,49
1765273323.364878,54,IP,0,0,1
1765273323.5222423,1454,TCP,45724,443,64
1765273323.5238545,1454,TCP,45724,443,64
1765273323.525438,1454,TCP,45724,443,64
1765273323.5265722,1454,TCP,45724,443,64
1765273323.5280886,1454,TCP,45724,443,64
1765273323.5293877,1454,TCP,45724,443,64
1765273323.5307605,1454,TCP,45724,443,64
1765273323.53263,1454,TCP,45724,443,64
1765273323.534316,1135,TCP,45724,443,64
1765273323.53615,1006,TCP,45724,443,64
1765273323.5667262,60,TCP,443,45724,52
1765273323.5682693,60,TCP,443,45724,52
1765273323.5696962,60,TCP,443,45724,52
1765273323.5708487,60,TCP,443,45724,52
1765273323.5720837,60,TCP,443,45724,52
1765273323.5742698,60,TCP,443,45724,52
1765273323.5759482,60,TCP,443,45724,52
1765273323.5773497,60,TCP,443,45724,52
1765273323.578315,60,TCP,443,45724,52
1765273323.5793412,60,TCP,443,45724,52
1765273323.691524,86,UDP,5353,5353,1
1765273323.694077,346,UDP,5353,5353,1
1765273323.7378364,66,TCP,32752,80,64
1765273323.8774958,59,TCP,18099,443,64
1765273323.8790364,385,TCP,18099,443,64
1765273323.8804228,71,TCP,18099,443,64
1765273323.9235291,60,TCP,443,18099,49
1765273323.9250808,60,TCP,443,18099,49
1765273323.9261818,60,TCP,443,18099,49
1765273324.2918084,93,TCP,443,53764,118
1765273324.3002045,89,TCP,53764,443,64
1765273324.301541,89,TCP,53764,443,64
1765273324.316134,59,TCP,18099,443,64
1765273324.317459,385,TCP,18099,443,64
1765273324.3185174,71,TCP,18099,443,64
1765273324.3442261,60,TCP,443,53764,118
1765273324.34551,60,TCP,443,53764,118
1765273324.3599582,60,TCP,443,18099,49
1765273324.3612728,60,TCP,443,18099,49
1765273324.36254,60,TCP,443,18099,49
1765273324.3786497,66,TCP,53583,80,64
1765273324.5469778,1454,TCP,45724,443,64
1765273324.5487404,1454,TCP,45724,443,64
1765273324.5507412,1454,TCP,45724,443,64
1765273324.5524795,1216,TCP,45724,443,64
1765273324.553935,1454,TCP,45724,443,64
1765273324.555826,244,TCP,45724,443,64
1765273324.59118,60,TCP,443,45724,52
1765273324.5924544,60,TCP,443,45724,52
1765273324.5937102,60,TCP,443,45724,52
1765273324.594773,60,TCP,443,45724,52
1765273324.5955384,60,TCP,443,45724,52
1765273324.5966113,60,TCP,443,45724,52
1765273324.771633,641,TCP,443,45724,52
1765273324.8110344,101,TCP,443,45724,52
1765273324.8129377,85,TCP,443,45724,52
1765273324.8144355,54,TCP,45724,443,64
1765273324.8781404,59,TCP,18099,443,64
1765273324.8795762,385,TCP,18099,443,64
1765273324.8806565,71,TCP,18099,443,64
1765273324.9219363,60,TCP,443,18099,49
1765273324.9239228,60,TCP,443,18099,49
1765273324.9253647,60,TCP,443,18099,49
1765273325.0051668,233,TCP,63183,443,64
1765273325.0083942,93,TCP,63183,443,64
1765273325.0111184,1068,TCP,63183,443,64
1765273325.0131018,145,TCP,1270,443,64
1765273325.0322664,60,TCP,443,63183,54
1765273325.0349844,60,TCP,443,63183,54
1765273325.0368555,93,TCP,443,63183,54
1765273325.059413,1442,TCP,443,45724,52
1765273325.0607035,528,TCP,443,45724,52
1765273325.0631292,54,TCP,45724,443,64
1765273325.0644248,60,TCP,443,1270,52
1765273325.0724518,60,TCP,443,63183,54
1765273325.0816002,54,TCP,63183,443,64
1765273325.0906038,1454,TCP,45724,443,64
1765273325.0920894,1454,TCP,45724,443,64
1765273325.093406,1454,TCP,45724,443,64
1765273325.0948746,1216,TCP,45724,443,64
1765273325.09631,1454,TCP,45724,443,64
1765273325.0986178,1454,TCP,45724,443,64
1765273325.0998914,285,TCP,45724,443,64
1765273325.1008954,1454,TCP,45724,443,64
1765273325.102186,1454,TCP,45724,443,64
1765273325.103704,1454,TCP,45724,443,64
1765273325.1053,1216,TCP,45724,443,64
1765273325.106613,1454,TCP,45724,443,64
1765273325.107618,818,TCP,45724,443,64
1765273325.1243696,911,TCP,443,63183,54
1765273325.1265986,101,TCP,443,63183,54
1765273325.128005,85,TCP,443,63183,54
1765273325.1300204,54,TCP,63183,443,64
1765273325.1317282,89,TCP,63183,443,64
1765273325.140569,60,TCP,443,45724,52
1765273325.1420598,60,TCP,443,45724,52
1765273325.1433718,60,TCP,443,45724,52
1765273325.1452777,60,TCP,443,45724,52
1765273325.146699,60,TCP,443,45724,52
1765273325.1478152,60,TCP,443,45724,52
1765273325.1488292,60,TCP,443,45724,52
1765273325.1496744,60,TCP,443,45724,52
1765273325.1503882,60,TCP,443,45724,52
1765273325.1512427,60,TCP,443,45724,52
1765273325.1527996,60,TCP,443,45724,52
1765273325.1540554,60,TCP,443,45724,52
1765273325.1551352,60,TCP,443,63183,54
1765273325.1663847,1490,TCP,443,45724,52
1765273325.1677725,560,TCP,443,45724,52
1765273325.168784,54,TCP,45724,443,64
1765273325.2900455,139,TCP,443,1270,52
1765273325.292305,1490,TCP,443,45724,52
1765273325.2940981,1160,TCP,443,45724,52
1765273325.2957458,330,TCP,443,45724,52
1765273325.2970204,54,TCP,45724,443,64
1765273325.3180816,370,TCP,443,45724,52
1765273325.3200307,54,TCP,45724,443,64
1765273325.325005,358,TCP,443,45724,52
1765273325.330852,54,TCP,1270,443,64
1765273325.3323996,59,TCP,18099,443,64
1765273325.3340116,385,TCP,18099,443,64
1765273325.3354955,71,TCP,18099,443,64
1765273325.3544133,101,TCP,443,45724,52
1765273325.3560896,85,TCP,443,45724,52
1765273325.3573358,54,TCP,45724,443,64
1765273325.366592,370,TCP,443,45724,52
1765273325.368385,54,TCP,45724,443,64
1765273325.3730142,60,TCP,443,18099,49
1765273325.375261,60,TCP,443,18099,49
1765273325.3766904,60,TCP,443,18099,49
1765273325.3791254,101,TCP,443,45724,52
1765273325.3805225,85,TCP,443,45724,52
1765273325.3822587,54,TCP,45724,443,64
1765273325.5713942,354,TCP,443,45724,52
1765273325.612218,54,TCP,45724,443,64
1765273325.7374492,66,TCP,31571,80,64
1765273325.7394443,66,TCP,32752,80,64
1765273325.7829318,338,TCP,443,45724,52
1765273325.8313346,54,TCP,45724,443,64
1765273325.8516195,1454,TCP,45724,443,64
1765273325.8531032,1454,TCP,45724,443,64
1765273325.8545737,1454,TCP,45724,443,64
1765273325.8559973,1216,TCP,45724,443,64
1765273325.8572311,1454,TCP,45724,443,64
1765273325.8582752,390,TCP,45724,443,64
1765273325.8784425,59,TCP,18099,443,64
1765273325.8804808,385,TCP,18099,443,64
1765273325.8826108,71,TCP,18099,443,64
1765273325.8970795,60,TCP,443,45724,52
1765273325.8985808,60,TCP,443,45724,52
1765273325.8998837,60,TCP,443,45724,52
1765273325.9220536,60,TCP,443,18099,49
1765273325.923763,60,TCP,443,18099,49
1765273325.9250693,60,TCP,443,18099,49
1765273325.9555583,55,TCP,16904,443,64
1765273325.988501,346,TCP,443,45724,52
1765273326.0234747,66,TCP,443,16904,116
1765273326.0355895,54,TCP,45724,443,64
1765273326.090545,637,TCP,443,45724,52
1765273326.092271,101,TCP,443,45724,52
1765273326.0939991,85,TCP,443,45724,52
1765273326.0952759,54,TCP,45724,443,64
1765273326.2200856,85,TCP,51049,443,64
1765273326.222292,370,TCP,443,45724,52
1765273326.2494998,60,TCP,443,51049,53
1765273326.2691648,54,TCP,45724,443,64
1765273326.3326077,59,TCP,18099,443,64
1765273326.3337493,385,TCP,18099,443,64
1765273326.3353033,71,TCP,18099,443,64
1765273326.3756728,60,TCP,443,18099,49
1765273326.3769517,60,TCP,443,18099,49
1765273326.3781888,60,TCP,443,18099,49
1765273326.4383616,370,TCP,443,45724,52
1765273326.4440155,85,TCP,443,51049,53
1765273326.4888687,54,TCP,51049,443,64
1765273326.490411,54,TCP,45724,443,64
1765273326.6558352,354,TCP,443,45724,52
1765273326.7046247,54,TCP,45724,443,64
1765273326.877568,354,TCP,443,45724,52
1765273326.8934538,59,TCP,18099,443,64
1765273326.8974996,385,TCP,18099,443,64
1765273326.9011595,71,TCP,18099,443,64
1765273326.924538,54,TCP,45724,443,64
1765273326.9297564,66,TCP,39995,53,64
1765273326.9320033,66,TCP,13795,53,64
1765273326.9336262,66,TCP,9530,53,64
1765273326.9350052,66,TCP,53,39995,61
1765273326.936543,66,TCP,53,13795,61
1765273326.93791,54,TCP,39995,53,64
1765273326.9391797,54,TCP,13795,53,64
1765273326.9406457,66,TCP,38544,53,64
1765273326.9421372,56,TCP,13795,53,64
1765273326.9438396,86,TCP,13795,53,64
1765273326.9453788,56,TCP,39995,53,64
1765273326.9468906,86,TCP,39995,53,64
1765273326.948,66,TCP,53,9530,61
1765273326.9492106,54,TCP,9530,53,64
1765273326.9509385,66,TCP,53,38544,61
1765273326.9528222,56,TCP,9530,53,64
1765273326.9547932,54,TCP,38544,53,64
1765273326.9571261,86,TCP,9530,53,64
1765273326.9589045,60,TCP,53,13795,61
1765273326.9606678,60,TCP,53,13795,61
1765273326.962151,56,TCP,38544,53,64
1765273326.9637074,86,TCP,38544,53,64
1765273326.9653466,60,TCP,53,39995,61
1765273326.9672396,60,TCP,53,39995,61
1765273326.9692338,104,TCP,53,13795,61
1765273326.970644,54,TCP,13795,53,64
1765273326.97322,113,TCP,53,39995,61
1765273326.9749293,60,TCP,53,9530,61
1765273326.9762537,60,TCP,53,9530,61
1765273326.9772859,60,TCP,53,38544,61
1765273326.9786599,113,TCP,53,9530,61
1765273326.9797413,60,TCP,53,38544,61
1765273326.9810257,104,TCP,53,38544,61
1765273326.9817688,54,TCP,39995,53,64
1765273326.982537,60,TCP,53,13795,61
1765273326.9836388,54,TCP,13795,53,64
1765273326.9848022,54,TCP,9530,53,64
1765273326.9863455,54,TCP,38544,53,64
1765273326.9884496,60,TCP,53,39995,61
1765273326.989884,60,TCP,53,9530,61
1765273326.9910295,54,TCP,39995,53,64
1765273326.9923162,54,TCP,9530,53,64
1765273326.9935474,60,TCP,53,38544,61
1765273326.9948432,54,TCP,38544,53,64
1765273326.995799,66,TCP,18171,443,64
1765273326.9967785,66,TCP,48807,443,64
1765273326.9977922,60,TCP,443,18099,49
1765273326.998812,60,TCP,443,18099,49
1765273327.00031,60,TCP,443,18099,49
1765273327.001907,66,TCP,443,18171,115
1765273327.00569,54,TCP,18171,443,64
1765273327.0074003,1466,TCP,18171,443,64
1765273327.0089996,366,TCP,18171,443,64
1765273327.0113134,66,TCP,443,48807,115
1765273327.0125775,54,TCP,48807,443,64
1765273327.0140648,1466,TCP,48807,443,64
1765273327.015748,462,TCP,48807,443,64
1765273327.0322459,60,TCP,443,18171,115
1765273327.0528278,1466,TCP,443,18171,115
1765273327.054814,1466,TCP,443,18171,115
1765273327.0563824,54,TCP,18171,443,64
1765273327.0579,1310,TCP,443,18171,115
1765273327.0589297,128,TCP,18171,443,64
1765273327.073303,60,TCP,443,48807,115
1765273327.074604,60,TCP,443,48807,115
1765273327.0948265,1466,TCP,443,48807,115
1765273327.09627,1466,TCP,443,48807,115
1765273327.0983877,1309,TCP,443,48807,115
1765273327.0996962,54,TCP,48807,443,64
1765273327.1007411,128,TCP,48807,443,64
1765273327.101855,370,TCP,443,45724,52
1765273327.1031675,60,TCP,443,18171,115
1765273327.1431675,54,TCP,45724,443,64
1765273327.1685073,60,TCP,443,48807,115
1765273327.3458533,362,TCP,443,45724,52
1765273327.3475385,59,TCP,18099,443,64
1765273327.3490868,385,TCP,18099,443,64
1765273327.3501945,71,TCP,18099,443,64
1765273327.3913133,60,TCP,443,18099,49
1765273327.3926084,60,TCP,443,18099,49
1765273327.393953,60,TCP,443,18099,49
1765273327.3950508,54,TCP,45724,443,64
1765273327.5509968,362,TCP,443,45724,52
1765273327.5978441,54,TCP,45724,443,64
1765273327.692619,86,UDP,5353,5353,1
1765273327.6950603,346,UDP,5353,5353,1
1765273327.739793,66,TCP,63112,80,64
1765273327.740972,66,TCP,63113,443,64
1765273327.846238,78,TCP,443,29537,54
1765273327.8480587,82,TCP,29537,443,64
1765273327.867893,60,TCP,443,29537,54
1765273327.8703332,362,TCP,443,45724,52
1765273327.894097,59,TCP,18099,443,64
1765273327.8959937,385,TCP,18099,443,64
1765273327.8971574,71,TCP,18099,443,64
1765273327.9250674,54,TCP,45724,443,64
1765273327.9389422,60,TCP,443,18099,49
1765273327.9402308,60,TCP,443,18099,49
1765273327.941703,60,TCP,443,18099,49
1765273328.0829496,386,TCP,443,45724,52
1765273328.0968485,89,TCP,45724,443,64
1765273328.1806993,60,TCP,443,45724,52
1765273328.3500376,59,TCP,18099,443,64
1765273328.3521748,385,TCP,18099,443,64
1765273328.3537016,71,TCP,18099,443,64
1765273328.3829012,66,TCP,53583,80,64
1765273328.3841612,338,TCP,443,45724,52
1765273328.3935342,60,TCP,443,18099,49
1765273328.395356,60,TCP,443,18099,49
1765273328.3974752,60,TCP,443,18099,49
1765273328.4276235,54,TCP,45724,443,64
1765273328.741575,66,TCP,63113,443,64
1765273328.7850008,394,TCP,443,45724,52
1765273328.787006,89,TCP,45724,443,64
1765273328.833983,60,TCP,443,45724,52
1765273328.8765376,78,TCP,443,1270,52
1765273328.8778925,82,TCP,1270,443,64
1765273328.8969052,59,TCP,18099,443,64
1765273328.8980813,385,TCP,18099,443,64
1765273328.8989885,71,TCP,18099,443,64
1765273328.919067,60,TCP,443,1270,52
1765273328.943769,60,TCP,443,18099,49
1765273328.945009,60,TCP,443,18099,49
1765273328.9460893,60,TCP,443,18099,49
1765273328.9518344,330,TCP,443,45724,52
1765273329.0044575,54,TCP,45724,443,64
1765273329.164256,410,TCP,443,45724,52
1765273329.2094011,54,TCP,45724,443,64
1765273329.363331,59,TCP,18099,443,64
